CellID,Length,Synapses,Density,Degree,WeightedDegree
81751,262.2454,263,1.0028775,30,84
76291,266.2202,346,1.299676,9,59
78800,262.8063,303,1.1529404,10,84
79151,263.8111,258,0.9779725,4,45
79829,262.1818,212,0.80859922,17,66
79827,274.8484,192,0.69856692,10,55
78438,265.9281,256,0.96266622,72,149
81011,263.405,204,0.77447277,10,69
81501,270.0482,330,1.2220041,20,78
79927,263.6321,223,0.84587575,9,65
79963,264.4056,213,0.80558052,5,23
78958,263.664,220,0.83439529,6,78
76354,255.2727,181,0.70904566,10,30
80326,267.9913,118,0.4403128,23,108
80325,266.6992,157,0.58867818,26,235
80288,272.9583,268,0.98183495,4,32
81301,269.2748,270,1.0026932,16,82
81503,283.7503,159,0.56035183,14,31
78129,267.5513,222,0.82974742,13,74
80724,269.941,268,0.99280954,14,65
80573,267.0285,171,0.64038108,11,29
79117,273.9864,347,1.2664862,4,68
79557,276.9747,625,2.2565238,6,35
79839,267.1609,208,0.77855704,4,17
80021,273.514,180,0.6581016,1,91
79243,272.0411,218,0.8013495,6,49
76456,273.7296,282,1.0302138,33,115
77018,272.9453,342,1.2529983,11,83
79194,270.3963,326,1.2056378,11,89
81659,266.0339,309,1.1615061,9,39
78152,271.1579,203,0.74864129,6,38
81000,266.826,164,0.61463276,14,48
77250,288.1695,414,1.4366545,19,136
80742,272.6501,152,0.55749108,7,24
82143,286.947,220,0.76669211,98,254
79202,273.5991,241,0.88085085,6,29
76877,272.7278,246,0.90199826,18,75
80164,267.2318,166,0.62118356,22,75
78811,276.2285,277,1.002793,1,14
79163,279.0391,295,1.0571995,6,71
81082,278.6826,206,0.73919218,6,20
79830,270.9044,340,1.2550553,5,59
78409,281.1968,382,1.3584792,14,123
80041,279.7235,169,0.60416804,1,45
81293,288.153,204,0.70795723,24,59
76831,276.5237,234,0.84622041,26,86
76463,286.0433,502,1.7549791,7,81
78313,279.6276,138,0.49351352,29,170
81009,267.1777,162,0.60633803,8,63
81835,287.3955,249,0.86640187,10,58
80963,282.0562,315,1.1167987,32,105
78442,275.012,196,0.71269617,14,39
76925,278.1753,391,1.4055885,18,114
79203,273.0441,278,1.0181505,6,31
77156,275.7304,470,1.7045636,25,427
81307,283.4748,260,0.91718911,17,69
78160,275.3597,336,1.2202221,12,45
78979,272.5684,359,1.3171006,4,104
80289,283.183,220,0.77688279,4,29
79849,279.9125,284,1.0146028,4,59
77817,267.912,250,0.93314223,39,109
79328,284.0245,660,2.3237432,3,76
79736,281.619,263,0.93388585,22,96
77892,285.8153,355,1.2420609,10,123
78678,274.8464,98,0.35656279,6,18
80639,278.6025,124,0.44507856,20,45
78169,281.8577,297,1.0537232,4,37
81308,283.7291,229,0.80710791,16,70
79266,284.809,347,1.2183604,7,41
78400,285.4035,278,0.97405953,37,113
80879,281.1169,331,1.1774461,16,75
78830,281.3295,262,0.93129231,15,70
80710,289.2642,164,0.56695574,32,146
79804,273.2504,384,1.4053044,4,28
78622,290.2085,346,1.1922463,24,76
76867,279.2982,302,1.0812816,25,79
81179,274.3807,217,0.79087195,15,52
76875,284.0542,299,1.052616,39,195
78318,283.8525,172,0.60594851,13,148
77778,289.1042,168,0.58110536,35,169
78779,283.4266,228,0.80444108,7,30
76659,286.1117,147,0.51378535,23,56
79748,294.6575,323,1.0961879,11,82
81594,276.5782,201,0.72673841,10,47
80348,288.5629,258,0.89408583,25,287
78777,291.9899,393,1.345937,10,81
79884,290.664,416,1.4312058,13,124
76393,282.6444,324,1.1463167,47,150
77648,304.2935,263,0.86429713,108,210
76884,289.7314,229,0.79038723,46,137
81310,284.9501,247,0.86681844,23,69
78616,288.1337,233,0.80865237,38,151
78839,289.3535,401,1.3858481,13,123
81162,285.2317,235,0.82389159,7,42
79303,291.3165,224,0.76892315,10,62
79682,291.8955,354,1.2127628,8,81
77898,287.9292,272,0.94467668,21,161
80787,279.7949,203,0.72553145,20,51
79402,299.8733,244,0.81367698,30,135
79683,292.1519,316,1.0816291,7,87
81076,296.6058,250,0.84286956,18,159
77052,292.9475,357,1.2186484,20,177
81040,283.7906,268,0.94435827,5,45
76554,302.4713,718,2.3737789,7,191
78120,294.8685,274,0.92922777,2,64
81447,285.3922,395,1.3840603,2,69
80349,291.7763,150,0.51409247,19,114
76609,297.6062,452,1.5187856,20,223
78972,289.3268,296,1.0230646,5,62
76869,284.9584,366,1.284398,11,141
80936,293.1008,335,1.1429515,21,111
80303,298.8225,286,0.95708991,5,93
78799,287.53,306,1.0642368,5,43
77466,294.0925,190,0.64605524,22,113
76386,290.2915,289,0.99555102,41,107
79185,293.399,319,1.0872566,7,73
79730,293.6692,300,1.0215576,16,101
79418,293.4334,616,2.0992839,3,58
80667,294.4501,241,0.81847485,24,83
79261,295.7256,206,0.69659171,2,4
79155,290.3086,410,1.4122902,10,114
76915,303.3178,436,1.4374362,19,132
79269,302.7512,505,1.6680363,11,63
78860,298.2973,261,0.87496602,9,26
76966,305.5077,483,1.5809749,10,101
80887,289.1293,160,0.55338563,25,75
80613,295.7897,327,1.1055152,6,76
76928,306.9324,430,1.40096,13,91
77105,301.2632,350,1.1617748,25,196
78235,302.1922,268,0.8868528,23,210
81868,296.7793,164,0.55259919,15,70
78173,306.7676,283,0.92252246,11,63
79274,299.644,344,1.148029,10,60
76403,295.2696,767,2.597626,3,118
80287,301.0483,420,1.395125,11,118
77824,306.4848,277,0.90379686,13,76
79440,305.5915,737,2.4117163,3,57
81171,295.3948,296,1.0020488,19,101
81111,305.7864,286,0.93529339,5,59
78245,300.4154,211,0.7023608,25,209
81426,297.7566,381,1.2795686,13,97
81781,301.0026,284,0.94351344,8,78
79512,299.046,244,0.81592798,7,36
80627,299.6571,244,0.81426404,33,104
80162,297.3299,251,0.84418015,31,93
79494,303.5999,418,1.376812,13,87
79200,305.017,263,0.86224702,6,113
79306,304.8438,718,2.3553046,6,120
78916,296.7822,343,1.1557297,6,90
78542,313.8713,191,0.60852967,34,108
76880,299.2043,359,1.1998491,13,108
80643,302.2451,220,0.72788608,23,72
81103,305.909,206,0.67340287,13,40
78307,316.5728,312,0.9855553,14,158
80624,296.8534,341,1.1487152,11,71
79192,308.376,425,1.3781877,4,87
76613,323.4891,190,0.58734591,4,21
79275,305.9177,435,1.4219511,10,52
80717,297.5099,390,1.3108807,7,114
80994,302.6563,213,0.7037686,31,124
79224,303.1063,281,0.9270675,9,77
77348,316.3525,281,0.88824966,29,144
80640,311.3479,199,0.63915639,32,74
76195,302.3938,138,0.45635856,56,99
76415,310.6591,294,0.94637498,13,75
77811,301.5899,246,0.81567718,62,170
78856,308.2875,301,0.97636135,2,31
81449,312.5243,295,0.9439266,12,51
76826,313.1905,284,0.90679634,68,149
79323,313.1722,986,3.1484276,1,51
79808,300.2439,309,1.0291633,9,63
79892,310.2814,220,0.7090338,17,66
77610,321.4757,258,0.802549,13,35
81335,353.9833,316,0.89269748,18,44
81750,313.1714,312,0.99625956,30,131
78776,310.7453,383,1.2325207,7,68
79807,306.6568,261,0.85111434,19,93
81497,312.3384,269,0.86124537,9,57
78608,311.8981,319,1.0227699,14,100
77248,315.974,358,1.1330046,28,157
78773,333.2093,483,1.4495394,5,105
79786,312.3061,522,1.6714371,6,84
79918,318.9448,534,1.6742709,6,104
78956,312.8859,312,0.99716862,6,53
76185,313.3719,237,0.75628989,51,88
81626,318.6869,283,0.88801893,12,105
81520,316.8198,370,1.1678563,7,77
78553,319.4454,184,0.57599828,63,156
78328,323.5673,274,0.84680992,35,324
79480,325.6328,452,1.3880666,4,53
78826,317.7539,391,1.230512,10,56
79021,322.6688,372,1.1528849,31,133
81173,313.87,270,0.86022876,9,38
80965,314.4861,333,1.0588703,19,128
78701,314.9991,229,0.7269862,2,48
77109,333.8443,281,0.84170974,6,40
81824,316.7864,280,0.88387633,26,85
78912,313.4635,316,1.0080919,1,28
79129,316.1599,401,1.2683455,6,62
76827,319.2823,277,0.8675708,14,61
79346,320.4227,382,1.1921752,14,87
76898,328.198,395,1.2035418,0,18
78155,319.7485,393,1.229091,3,62
77596,321.8865,280,0.86987183,17,107
78806,330.913,349,1.0546579,3,24
79869,322.1384,274,0.85056609,12,99
79289,324.9627,286,0.88010101,11,72
76838,325.6691,244,0.74922675,31,77
78681,325.3712,227,0.6976647,35,92
78233,332.7052,338,1.0159144,26,129
78563,330.4996,188,0.56883579,29,85
78282,322.4201,246,0.76297973,26,263
78889,326.3984,219,0.67095917,5,50
78253,353.4476,290,0.82048937,29,296
78060,327.5327,405,1.2365178,10,141
79195,323.3731,412,1.2740701,8,99
77372,330.5567,192,0.58083833,36,82
78618,345.9479,230,0.66483999,11,64
79342,325.9469,495,1.5186523,1,33
79705,333.686,237,0.71024856,12,58
79847,318.4454,324,1.0174429,5,68
79317,325.4152,1064,3.269669,1,33
78100,327.7192,207,0.6316383,10,101
78335,325.4103,470,1.4443304,16,164
78832,321.6612,280,0.87048111,10,41
81536,329.0515,260,0.79014987,3,91
77391,319.4546,260,0.81388717,40,116
76926,342.8527,210,0.61250794,12,55
79854,324.9199,264,0.81250794,7,50
81538,322.311,204,0.63292907,10,40
76455,332.9982,363,1.090096,16,124
78238,338.2759,217,0.64148821,30,207
81650,317.0998,195,0.61494835,27,109
78917,324.7709,335,1.0314964,10,119
80241,326.2131,240,0.7357154,14,54
78613,328.9506,245,0.74479268,10,71
82180,327.8187,590,1.7997753,5,200
78682,333.2698,301,0.90317214,48,162
78876,340.597,391,1.1479843,5,41
78447,327.1312,203,0.62054613,53,90
80286,330.4061,246,0.74453831,18,93
78584,342.7619,366,1.0677966,22,163
79322,337.7199,1037,3.0705919,2,81
79239,342.8577,376,1.0966649,4,81
79887,336.0522,331,0.98496603,7,69
78537,338.7605,379,1.1187845,7,63
76828,326.6099,270,0.82667427,57,132
79831,331.5514,312,0.94103056,14,91
80823,336.8026,365,1.0837209,12,50
79337,337.374,459,1.3605079,1,64
77862,324.2475,221,0.68157812,38,118
79483,347.3619,448,1.2897212,9,82
77865,343.6291,242,0.70424769,38,206
78148,335.0953,290,0.86542545,18,89
80877,334.4406,320,0.95682163,19,99
78435,340.447,287,0.84300934,82,168
79833,341.0678,383,1.1229439,11,105
81445,333.9562,394,1.1797954,10,103
78359,334.7088,386,1.1532413,13,84
76556,331.7882,351,1.0579038,27,193
78273,342.3413,300,0.87631846,32,345
79147,336.1903,464,1.3801707,6,75
79168,337.617,325,0.96262925,9,71
79205,340.5992,304,0.89254467,13,61
81807,345.0459,288,0.83467156,12,62
78301,343.4748,250,0.72785544,29,325
81687,335.3228,372,1.1093788,8,75
78664,358.5666,222,0.61913184,41,119
79649,350.4451,656,1.8719052,6,52
80473,332.3023,404,1.2157605,6,108
79053,352.2523,244,0.69268533,50,114
78355,338.1396,228,0.67427772,10,113
76889,343.1134,527,1.5359353,0,24
79956,372.6708,494,1.3255667,10,100
77605,335.6097,297,0.88495654,52,122
81517,343.4599,365,1.062715,22,73
76466,339.7862,644,1.8953095,27,162
78260,347.0174,170,0.48988898,10,81
78269,344.6641,301,0.87331405,29,291
77588,346.261,308,0.88950243,88,212
80881,330.7379,200,0.60470844,39,97
79204,354.603,300,0.84601653,21,64
79226,339.8714,393,1.1563197,9,114
78687,336.3866,219,0.65103663,52,181
78236,344.251,233,0.67683173,24,248
79335,353.3214,638,1.8057214,16,111
78982,337.7223,444,1.3146896,3,77
81106,338.4491,261,0.7711647,22,134
80234,342.4775,716,2.0906483,14,150
80872,355.0971,285,0.80259737,7,41
76384,359.1637,350,0.97448601,49,124
77094,358.9901,828,2.3064703,13,286
76892,364.3666,672,1.8442964,1,161
78174,347.4307,376,1.0822302,15,81
79828,350.1044,324,0.92543824,23,131
80972,347.6835,314,0.90312022,9,53
79453,356.5609,470,1.3181479,4,73
76289,347.0436,409,1.1785263,53,205
80347,356.2341,175,0.49125,20,144
80652,340.465,245,0.71960407,12,63
79851,349.4773,404,1.1560121,17,110
79803,353.1065,375,1.0620025,14,135
81812,352.0984,348,0.98836007,6,58
78429,356.7512,323,0.90539289,40,109
78564,371.5484,363,0.9769925,29,188
79871,352.4001,329,0.93359792,9,69
81414,350.2884,273,0.77935781,34,119
76883,376.1037,336,0.89337063,20,93
79742,353.8162,441,1.2464099,11,128
80727,352.5076,330,0.93615003,12,59
78140,362.255,381,1.0517453,4,66
79779,390.5106,218,0.55824349,5,40
77085,378.7735,999,2.6374601,6,263
81169,357.1796,231,0.64673346,38,193
78056,357.5344,628,1.7564743,19,90
79484,356.8731,509,1.4262773,17,145
76349,352.7037,793,2.2483461,0,246
78651,351.7554,240,0.6822923,22,91
81116,344.3163,230,0.66799045,16,76
79878,356.222,378,1.061136,7,90
77765,355.5374,236,0.66378389,32,79
76383,352.5615,314,0.89062476,79,211
77251,360.6603,309,0.85676189,23,183
80654,351.1273,218,0.62085745,41,135
79161,360.3956,586,1.625991,2,62
78814,357.1496,454,1.271176,7,72
78804,367.756,345,0.93812202,10,47
80526,359.0769,192,0.5347044,34,84
79718,358.5258,458,1.2774534,9,127
82146,372.1685,307,0.82489518,128,333
76544,355.9714,347,0.97479741,29,185
79207,359.6223,492,1.368102,10,99
79966,357.9088,374,1.0449589,7,57
77378,356.2075,167,0.46882786,51,141
81424,364.0129,550,1.5109355,10,103
78172,360.69,405,1.1228479,5,97
80245,350.6646,275,0.78422515,14,111
81396,357.0391,236,0.66099203,29,115
80955,382.8674,234,0.61117766,42,118
76571,354.5771,519,1.4637155,9,182
80664,354.8652,318,0.89611492,3,62
76693,351.8418,253,0.71907317,70,243
77450,371.9678,433,1.1640793,26,199
77654,389.0942,253,0.65022815,70,154
76182,361.2851,301,0.83313704,73,117
81081,347.9123,236,0.67833187,17,104
80350,369.652,142,0.38414509,6,35
79802,387.3728,377,0.97322269,10,115
80707,354.0231,232,0.65532447,31,104
78094,358.1981,228,0.63651929,6,45
78266,366.7383,333,0.90800443,18,141
76189,357.972,291,0.81291274,59,129
81175,355.6945,281,0.79000378,21,134
77032,364.377,744,2.0418413,12,71
80250,355.2627,186,0.52355623,27,84
76836,362.3707,344,0.94930412,37,91
79521,362.7649,296,0.81595546,11,79
79536,364.9235,314,0.86045431,4,76
79565,372.5375,755,2.0266416,4,72
77686,379.5213,542,1.4281148,6,14
81138,367.0847,230,0.62655839,6,31
77579,357.8594,193,0.53931796,13,34
81819,365.6833,272,0.74381302,19,90
79939,365.1815,360,0.98581117,9,57
81688,364.4134,419,1.1497931,13,78
78132,365.1884,401,1.0980634,14,103
78852,359.1467,461,1.283598,8,69
78936,365.2461,267,0.73101397,1,25
80869,362.1323,326,0.90022348,23,103
79834,380.0014,342,0.89999668,19,73
79537,376.7896,453,1.2022625,5,51
78955,363.4958,262,0.72077862,6,50
80759,366.9291,289,0.7876181,29,132
81430,370.8184,298,0.80362787,16,66
77891,378.3941,183,0.48362276,13,25
78668,369.557,388,1.0499057,13,110
79045,375.9264,381,1.0134963,40,117
79796,378.828,397,1.047969,3,56
78126,384.3585,395,1.0276864,7,68
81158,373.9529,271,0.72469019,14,89
78259,371.3311,307,0.82675542,26,236
79175,374.9902,291,0.77602028,17,108
78057,379.3821,599,1.5788831,4,238
78846,373.104,498,1.3347485,4,64
78267,377.8711,209,0.55309866,18,175
78968,368.9697,302,0.81849539,10,60
78048,380.1067,267,0.70243434,24,89
77358,367.7958,381,1.0359009,67,205
77597,377.0835,302,0.80088362,58,131
80796,375.457,417,1.1106465,15,102
78808,378.2668,529,1.3984838,10,114
79558,382.6574,469,1.2256394,4,44
77682,380.994,333,0.87402951,114,305
79426,398.8214,430,1.0781768,5,67
79467,380.9692,640,1.6799258,8,45
79907,396.5396,293,0.73889216,23,115
79372,381.0964,286,0.75046629,9,104
81020,377.1928,350,0.92790743,1,22
79047,384.3273,499,1.2983725,29,145
81757,369.3147,308,0.83397709,24,157
78615,380.366,249,0.65463264,30,87
81153,380.3597,373,0.98065068,11,24
78848,372.2085,420,1.1283998,11,137
79222,372.4024,383,1.0284574,9,66
81488,381.0348,202,0.53013531,20,59
81496,364.1512,139,0.38170958,13,72
76894,371.0271,521,1.4042101,4,209
78693,374.7967,481,1.2833624,4,79
79026,373.6745,379,1.0142517,58,197
77598,378.3549,262,0.69247154,73,166
80221,376.2081,328,0.87185789,45,118
80493,386.9293,258,0.66678848,23,189
80677,383.8778,398,1.0367883,32,209
78884,377.5631,313,0.8290005,16,103
81045,382.8361,324,0.84631517,8,72
76199,382.9385,222,0.57972755,61,105
77301,391.8933,263,0.67110104,88,266
77751,386.2151,278,0.71980614,16,136
78807,381.486,359,0.94105681,10,75
81031,374.9376,243,0.64810785,47,167
78978,377.7577,316,0.83651505,18,125
77759,372.6683,323,0.8667225,24,121
80889,373.8231,145,0.387884,27,69
79366,386.1502,332,0.85976907,15,116
76567,385.3519,451,1.1703588,20,140
76565,396.6041,1045,2.6348694,9,355
80682,384.9268,353,0.91705748,9,68
79210,387.5929,244,0.6295265,8,63
76636,381.4364,242,0.63444391,23,80
77095,385.7785,629,1.6304693,15,322
80346,390.7072,184,0.4709409,12,90
81059,381.1369,422,1.1072137,15,161
81064,374.5017,236,0.6301707,19,103
78961,386.6196,290,0.7500913,14,75
80980,390.3226,341,0.87363632,12,129
80940,394.2364,290,0.73559925,17,59
80282,384.3952,376,0.97815998,54,179
76200,384.9701,290,0.75330526,74,125
78550,392.1965,375,0.95615336,74,311
78274,391.1173,463,1.1837881,14,166
80305,387.3546,303,0.782229,25,151
80706,386.2236,256,0.66282848,33,106
81402,390.3226,475,1.2169421,17,95
78594,391.5367,301,0.76876574,27,83
78887,393.9772,293,0.74369786,4,49
76470,398.8691,465,1.165796,32,193
76829,391.722,280,0.71479263,76,198
78141,396.5986,292,0.73626079,13,105
76183,395.0587,370,0.93656968,83,130
77661,394.148,234,0.59368562,63,127
79964,396.7113,375,0.94527179,6,98
81296,410.7411,297,0.72308323,27,84
76453,393.7018,690,1.7525955,18,193
81487,399.115,266,0.66647457,33,76
81779,393.6438,196,0.49791207,7,47
78652,385.6996,239,0.61965322,48,173
78451,399.3627,323,0.8087886,39,106
81390,406.7262,286,0.70317575,30,131
79974,409.2247,526,1.2853574,4,55
81428,389.6857,282,0.72366012,23,64
79359,393.6769,427,1.0846458,11,108
78815,399.4757,286,0.71593842,4,64
78835,391.0109,523,1.3375586,3,94
80738,373.8147,62,0.16585758,32,72
77755,393.2152,400,1.0172547,7,79
76694,401.4327,277,0.69002849,30,191
78139,400.2907,444,1.1091939,17,101
79912,397.8438,822,2.0661375,6,47
79302,389.3898,394,1.0118395,11,135
77774,387.8378,278,0.7167945,50,173
76624,415.2678,315,0.75854665,45,105
81334,400.9426,175,0.43647146,2,17
80718,393.5529,538,1.3670335,23,122
78058,409.6699,624,1.5231776,3,249
76405,394.5788,421,1.0669605,1,29
81298,401.0848,398,0.99230886,10,84
76872,416.1496,600,1.4417892,27,249
79524,400.9479,369,0.92031907,7,64
79300,399.628,358,0.89583312,10,71
80934,388.7035,367,0.94416438,15,225
79920,404.294,349,0.86323319,15,120
78270,403.0539,464,1.1512108,26,211
76849,401.734,309,0.76916567,16,115
78176,426.7886,458,1.0731308,11,102
76628,413.3933,266,0.64345503,37,190
76786,399.5454,340,0.85096712,12,157
78240,413.2026,337,0.81558054,14,152
79545,402.4777,1230,3.0560699,12,84
80190,400.1312,215,0.53732376,37,151
80219,395.7842,361,0.91211322,47,146
76399,405.7992,298,0.73435335,87,150
80841,406.8546,379,0.93153672,25,116
78646,410.7624,264,0.64270732,28,93
77846,401.5787,327,0.81428622,56,175
77088,423.5272,1329,3.1379331,13,309
78903,390.5023,258,0.66068753,7,92
81676,419.9914,262,0.6238223,33,97
79574,423.2692,865,2.0436167,5,55
80947,418.0981,222,0.53097586,43,79
78320,408.8636,244,0.59677604,21,168
78970,393.9135,282,0.71589321,10,83
80761,405.4257,315,0.77696111,31,111
78061,418.5982,1022,2.4414821,9,141
78882,408.6465,391,0.9568172,17,82
77758,403.1991,296,0.73412862,43,193
79351,405.5219,416,1.0258386,11,101
80212,405.536,318,0.7841474,37,154
76874,409.7194,475,1.15933,46,177
82187,412.5874,751,1.8202204,6,293
77594,414.5012,327,0.78890001,56,178
80668,404.2235,210,0.51951458,12,49
78966,412.6153,1012,2.4526478,2,160
78596,421.282,271,0.64327458,30,123
80306,401.0196,326,0.81292785,21,159
79433,407.9614,608,1.4903371,4,125
77582,408.4558,369,0.90340252,73,138
79040,424.0137,336,0.79242723,64,120
78089,412.7428,280,0.67838858,29,147
78953,405.217,389,0.95997947,8,62
79410,420.2088,611,1.454039,7,79
79960,420.7548,531,1.2620177,7,89
80822,405.5866,149,0.36736914,17,51
81305,408.7144,547,1.3383429,28,180
81061,396.174,242,0.61084271,24,107
78459,423.8523,467,1.1017989,34,189
76863,413.2475,838,2.0278405,2,288
79752,419.4362,783,1.8667917,4,64
81686,402.9183,478,1.1863447,20,115
79776,417.5663,634,1.5183218,6,133
79327,405.2266,864,2.1321404,8,74
79326,418.0841,984,2.3535935,8,133
78694,409.5772,423,1.0327723,1,103
78813,421.6131,480,1.1384845,36,189
81090,409.9325,305,0.74402493,25,133
77090,429.1451,639,1.4890069,33,226
78166,434.7557,619,1.4237881,13,101
81087,418.8736,218,0.5204434,11,83
78900,424.6763,369,0.86889709,15,110
76630,412.21,253,0.61376483,17,67
79286,412.3768,372,0.90208761,12,98
79492,433.9455,869,2.0025556,6,56
77244,427.2876,420,0.98294451,42,118
78146,409.8548,369,0.90031884,12,105
78133,423.0497,365,0.86278279,16,98
76832,421.0118,395,0.93821598,59,106
81351,405.6108,211,0.52020311,3,10
79086,438.4957,310,0.70696246,23,96
80792,408.5397,378,0.92524668,41,178
77148,428.4478,386,0.90092655,231,433
77897,422.1477,350,0.8290937,25,243
80214,421.2693,230,0.54596905,41,132
78654,409.254,321,0.78435397,56,183
77903,409.9185,157,0.38300296,5,17
79915,423.9512,332,0.783109,1,34
78685,418.5699,417,0.99624937,90,328
79077,433.0692,291,0.67194804,38,154
78810,421.5611,546,1.2951859,27,164
80993,415.0907,328,0.79018875,29,167
78051,417.4346,131,0.31382161,24,91
81033,417.6284,348,0.83327666,26,109
77300,430.3186,391,0.90862909,156,437
78923,412.7517,454,1.0999349,1,76
82164,443.1688,185,0.41744816,0,3
77578,422.4995,316,0.74792988,79,169
80829,437.013,352,0.80546803,36,188
77338,467.0575,294,0.62947282,67,186
80721,420.1478,546,1.2995427,32,144
79388,426.7917,395,0.92551003,17,114
78448,431.5015,302,0.69988169,65,129
79349,424.1271,422,0.99498476,15,117
81416,419.1807,161,0.38408257,17,90
78643,448.5072,363,0.80935156,37,173
80690,421.0425,584,1.3870334,21,106
82176,426.9999,725,1.6978927,13,283
76564,444.5913,1256,2.8250665,7,478
77135,432.3938,431,0.99677655,52,283
80938,426.6746,410,0.96091963,35,108
81172,443.885,382,0.86058326,102,306
79255,461.2955,455,0.98635257,16,168
80044,429.0065,437,1.0186326,13,215
78111,413.3091,415,1.0040911,3,82
79149,423.4006,542,1.2801116,10,104
78891,437.5124,634,1.4491018,5,51
77768,443.2214,290,0.65430054,63,241
79928,425.6508,380,0.89275058,4,63
77710,442.2774,396,0.89536567,213,410
81809,452.1861,356,0.78728647,19,163
81563,429.4696,115,0.26777215,7,22
81662,436.0431,844,1.9355885,1,82
81673,426.2977,257,0.60286509,13,66
81674,429.4619,455,1.0594653,19,110
78969,426.2852,333,0.78116716,8,76
77770,418.5506,484,1.1563715,39,176
81771,428.749,309,0.72070139,1,50
78838,434.8053,483,1.110842,6,144
78836,430.4823,355,0.82465644,20,120
76553,450.8744,1276,2.8300564,9,457
79569,435.5416,556,1.2765715,36,153
77128,435.1818,427,0.98119912,44,177
81439,435.6999,308,0.70690859,19,103
79768,434.0759,487,1.1219236,13,141
76774,432.9048,323,0.74612247,55,217
78541,455.6652,241,0.52889709,51,136
76186,422.0907,332,0.7865608,57,103
78230,435.0233,363,0.83443806,20,272
76899,442.9781,661,1.4921731,1,100
80939,456.1943,381,0.83517045,33,90
80166,422.75,309,0.73092844,48,153
81035,429.8522,324,0.75374745,29,129
77157,481.1471,342,0.71080133,61,219
76861,438.5931,803,1.8308542,1,137
81166,442.9913,485,1.0948296,10,52
77660,445.4624,577,1.2952833,3,79
79544,437.8598,483,1.1030928,6,75
79687,458.795,464,1.0113449,9,56
78778,440.7379,601,1.3636222,35,186
79533,480.6133,570,1.1859847,8,38
78419,443.7824,510,1.1492119,35,193
80946,449.1512,556,1.2378905,24,149
77063,448.1262,1041,2.3230063,20,471
81530,446.8757,129,0.28867088,8,18
79216,435.5293,353,0.81050804,28,123
78924,449.5621,358,0.79633047,1,85
79221,442.9053,377,0.85119776,18,153
76411,445.8629,692,1.5520466,15,154
